point_id,from,to,volume,coverage,name,lat,lon
03375V625405,2026-05-06 08:00:00+02:00,2026-05-06 09:00:00+02:00,3710,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 09:00:00+02:00,2026-05-06 10:00:00+02:00,3351,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 10:00:00+02:00,2026-05-06 11:00:00+02:00,3295,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 11:00:00+02:00,2026-05-06 12:00:00+02:00,3315,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 12:00:00+02:00,2026-05-06 13:00:00+02:00,3456,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 13:00:00+02:00,2026-05-06 14:00:00+02:00,3680,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 14:00:00+02:00,2026-05-06 15:00:00+02:00,3486,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 15:00:00+02:00,2026-05-06 16:00:00+02:00,2974,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 16:00:00+02:00,2026-05-06 17:00:00+02:00,3131,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 17:00:00+02:00,2026-05-06 18:00:00+02:00,3158,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 18:00:00+02:00,2026-05-06 19:00:00+02:00,3127,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 19:00:00+02:00,2026-05-06 20:00:00+02:00,2572,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 20:00:00+02:00,2026-05-06 21:00:00+02:00,2629,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 21:00:00+02:00,2026-05-06 22:00:00+02:00,1921,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 22:00:00+02:00,2026-05-06 23:00:00+02:00,1301,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-06 23:00:00+02:00,2026-05-07 00:00:00+02:00,712,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 00:00:00+02:00,2026-05-07 01:00:00+02:00,298,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 01:00:00+02:00,2026-05-07 02:00:00+02:00,166,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 02:00:00+02:00,2026-05-07 03:00:00+02:00,122,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 03:00:00+02:00,2026-05-07 04:00:00+02:00,142,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 04:00:00+02:00,2026-05-07 05:00:00+02:00,203,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 05:00:00+02:00,2026-05-07 06:00:00+02:00,576,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 06:00:00+02:00,2026-05-07 07:00:00+02:00,2625,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 07:00:00+02:00,2026-05-07 08:00:00+02:00,3997,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 08:00:00+02:00,2026-05-07 09:00:00+02:00,3882,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 09:00:00+02:00,2026-05-07 10:00:00+02:00,3422,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 10:00:00+02:00,2026-05-07 11:00:00+02:00,3307,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 11:00:00+02:00,2026-05-07 12:00:00+02:00,3569,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 12:00:00+02:00,2026-05-07 13:00:00+02:00,3446,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 13:00:00+02:00,2026-05-07 14:00:00+02:00,3737,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 14:00:00+02:00,2026-05-07 15:00:00+02:00,3671,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 15:00:00+02:00,2026-05-07 16:00:00+02:00,3312,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 16:00:00+02:00,2026-05-07 17:00:00+02:00,3080,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 17:00:00+02:00,2026-05-07 18:00:00+02:00,2714,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 18:00:00+02:00,2026-05-07 19:00:00+02:00,2961,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 19:00:00+02:00,2026-05-07 20:00:00+02:00,2681,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
03375V625405,2026-05-07 20:00:00+02:00,2026-05-07 21:00:00+02:00,2488,100.0,Rv. 150 Ulvensplitten,59.922586,10.807645
